"user_id","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig"
282,"Yugular","08030","h",50,"r5","","r1","r2","r2","r3","r4","r3","r1","r1","r1","r2","r1","r3","r2","2015-12-13 12:52:03.640699","2015-12-13 13:04:03.274423",1,"2015-12-13 12:54:34.811876",40,10,"true","false","false",47,0,2,"r1","r3",10,10,1
283,"Mana","08030","d",60,"r6","","r1","r2","r2","r3","r3","r3","r1","r1","r1","r2","r3","r3","r2","2015-12-13 12:52:13.603438","2015-12-13 13:05:31.488327",1,"2015-12-13 12:55:00.576828",40,20,"true","false","false",47,0,6,"r1","r4",20,10,1
284,"Palo","08504","d",30,"r6","","r1","r1","r2","r1","r2","r3","r1","r2","r1","r2","r4","r3","r3","2015-12-13 13:00:25.746198","2015-12-13 13:15:12.415120",1,"2015-12-13 13:02:55.057618",40,22,"true","false","false",48,0,1,"r3","r3",22,10,1
285,"Piluxi","28924","d",30,"r6","","r1","r1","r2","r2","r3","r1","r1","r1","r1","r2","r1","r3","r2","2015-12-13 13:00:41.168163","2015-12-13 13:16:27.140478",1,"2015-12-13 13:02:45.918400",40,20,"true","true","true",48,0,4,"r1","r3",20,10,1
286,"Sufrí cata","08560","d",30,"r6","","r1","r2","r2","r3","r2","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 13:00:53.608189","2015-12-13 13:15:02.699264",1,"2015-12-13 13:02:31.440676",40,18,"true","false","false",48,0,5,"r1","r2",18,10,1
287,"Gsus ","28924","h",31,"r6","","r1","r2","r2","r4","r4","r1","r1","r3","r1","r2","r3","r3","r2","2015-12-13 13:00:56.766451","2015-12-13 13:14:37.437490",1,"2015-12-13 13:02:43.095402",40,18,"true","false","true",48,0,3,"r2","r4",18,10,1
288,"Rain","08012","h",30,"r6","","r1","r2","r1","r2","r3","r1","r1","r1","r3","r2","r3","r3","r2","2015-12-13 13:03:59.056129","2015-12-13 13:18:31.649661",1,"2015-12-13 13:07:42.416469",40,26,"true","false","false",48,0,2,"r1","r2",26,10,1
289,"Amas","08012","d",26,"r6","","r1","r2","r1","r3","r3","r1","r2","r2","r1","r2","r3","r3","r2","2015-12-13 13:04:01.061599","2015-12-13 13:21:50.785199",1,"2015-12-13 13:09:21.610057",40,22,"true","false","false",49,0,5,"r1","r4",22,10,1
290,"Tactile I","05000 ","d",60,"r6","","r1","r2","r1","r3","r3","r1","r1","r1","r1","r4","r3","r3","r2","2015-12-13 13:05:19.936005","2015-12-13 13:18:54.247836",1,"2015-12-13 13:06:51.764545",40,12,"true","false","false",48,0,6,"r1","r1",12,10,1
291,"Lobo","43882","h",28,"r3","","r1","r2","r2","r2","r2","r1","r2","r2","r2","r2","r4","r3","r2","2015-12-13 13:09:50.393943","2015-12-13 13:21:34.769979",1,"2015-12-13 13:12:05.904783",50,20,"true","false","false",49,0,6,"r2","r2",20,10,1
292,"Badal84","08912","d",31,"r6","","r1","r2","r2","r3","r3","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 13:10:48.056339","2015-12-13 13:21:10.722634",1,"2015-12-13 13:13:55.991087",60,36,"true","false","true",49,0,1,"r1","r2",36,10,1
293,"Ron","08912","h",32,"r5","","r1","r2","r2","r3","r3","r1","r1","r1","r2","r2","r3","r3","r2","2015-12-13 13:10:50.374279","2015-12-13 13:21:28.005349",1,"2015-12-13 13:14:07.320365",30,6,"true","false","false",49,0,4,"r2","r3",6,10,1
294,"Blackhole","08840","h",27,"r4","","r1","r2","r2","r3","r3","r3","r1","r1","r2","r2","r1","r3","r2","2015-12-13 13:10:51.789528","2015-12-13 13:21:30.017016",1,"2015-12-13 13:13:11.795017",20,0,"true","false","false",49,0,3,"r1","r3",0,10,1
295,"Carlosccg97","08840","h",18,"r4","","r1","r2","r2","r3","r3","r2","r1","r2","r2","r2","r3","r3","r2","2015-12-13 13:10:59.418183","2015-12-13 13:25:17.321041",1,"2015-12-13 13:14:24.951940",40,20,"true","false","false",50,0,2,"r1","r4",20,10,1
296,"Serra8cat","08032","h",20,"r5","","r1","r2","r2","r3","r3","r3","r2","r1","r2","r2","r3","r3","r3","2015-12-13 13:11:33.039911","2015-12-13 13:21:27.539088",1,"2015-12-13 13:13:34.271914",40,14,"true","false","false",49,0,2,"r3","r1",14,10,1
297,"Sigma","08030","h",20,"r6","","r1","r3","r1","r3","r3","r2","r1","r1","r3","r2","r3","r3","r2","2015-12-13 13:11:33.551797","2015-12-13 13:23:56.660070",1,"2015-12-13 13:14:49.966330",40,14,"true","false","true",50,0,6,"r1","r3",14,10,1
298,"Luna","08320","d",38,"r6","","r1","r2","r1","r2","r3","r1","r1","r3","r2","r2","r3","r4","r3","2015-12-13 13:12:07.491045","2015-12-13 13:25:45.852344",1,"2015-12-13 13:14:30.970838",40,10,"true","false","true",50,0,4,"r2","r2",10,10,1
299,"Cè","08032","d",52,"r6","","r1","r2","r2","r3","r3","r2","r1","r1","r3","r2","r3","r3","r2","2015-12-13 13:12:29.525632","2015-12-13 13:25:33.326885",1,"2015-12-13 13:16:05.220305",40,24,"true","false","false",50,0,1,"r2","r2",24,10,1
300,"Nina","08907","d",38,"r5","","r1","r3","r2","r3","r3","r1","r1","r1","r1","r2","r1","r3","r2","2015-12-13 13:14:19.501315","2015-12-13 13:30:43.928095",1,"2015-12-13 13:17:10.933190",40,16,"true","false","false",50,0,5,"r3","r3",16,10,1
301,"Marc","08025","h",40,"r6","","r2","r2","r1","r1","r3","r1","r1","r2","r1","r2","r3","r1","r2","2015-12-13 13:14:35.764870","2015-12-13 13:24:34.682479",1,"2015-12-13 13:16:16.515222",40,22,"true","true","true",50,0,3,"r2","r3",22,10,1
302,"Espurneta","08037","d",29,"r6","","r1","r1","r2","r2","r2","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 14:51:01.106509","2015-12-13 15:05:09.430883",1,"2015-12-13 14:53:22.388429",50,22,"true","false","false",51,0,6,"r4","r3",22,10,1
303,"Astar","08173","h",26,"r6","","r1","r1","r2","r2","r2","r1","r1","r1","r1","r2","r1","r3","r2","2015-12-13 14:52:10.932203","2015-12-13 15:06:27.825222",1,"2015-12-13 14:56:11.416528",40,12,"true","false","false",51,0,4,"r1","r4",12,10,1
304,"VonKa","43005","h",30,"r4","","r1","r2","r1","r3","r3","r1","r2","r1","r3","r2","r3","r3","r2","2015-12-13 14:52:51.496819","2015-12-13 15:05:47.997573",1,"2015-12-13 14:54:59.045547",20,20,"true","false","false",51,0,2,"r1","r4",20,10,1
305,"Blaa_Ncaa4","43750","d",21,"r4","","r1","r1","r4","r3","r3","r1","r2","r1","r2","r2","r3","r3","r2","2015-12-13 14:52:55.719812","2015-12-13 15:03:39.860405",1,"2015-12-13 14:54:16.208691",40,20,"true","false","false",51,0,1,"r1","r3",20,10,1
306,"Cese","43750","h",24,"r6","","r1","r1","r2","r3","r3","r2","r1","r2","r1","r2","r3","r4","r2","2015-12-13 14:53:25.282329","2015-12-13 15:05:19.358467",1,"2015-12-13 14:56:11.646961",30,20,"true","false","true",51,0,5,"r1","r1",20,10,1
307,"Posco","43500","h",24,"r6","","r1","r1","r1","r2","r2","r1","r1","r2","r2","r2","r3","r3","r2","2015-12-13 14:53:48.335983","2015-12-13 15:04:51.092877",1,"2015-12-13 14:56:16.479549",60,24,"true","false","false",51,0,3,"r2","r4",24,10,1
308,"Montero","08004","d",18,"r3","","r1","r1","r4","r3","r3","r3","r2","r2","r3","r2","r3","r3","r2","2015-12-13 15:03:20.073474","2015-12-13 15:15:25.036110",1,"2015-12-13 15:06:00.297910",60,34,"true","false","false",52,0,1,"r4","r3",34,10,1
309,"Cabezon Gaston","08030","h",34,"r5","","r3","r2","r1","r2","r1","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 15:03:29.391577","2015-12-13 15:14:57.655834",1,"2015-12-13 15:07:18.275005",50,24,"true","false","false",52,0,5,"r1","r2",24,10,1
310,"Juliette","08004","d",14,"r3","","r1","r2","r2","r4","r2","r3","r2","r3","r1","r4","r4","r3","r2","2015-12-13 15:03:31.922558","2015-12-13 15:14:19.344396",1,"2015-12-13 15:06:05.993985",30,12,"true","false","false",52,0,3,"r2","r2",12,10,1
311,"Mel","08001","d",15,"r3","","r1","r1","r1","r1","r2","r1","r2","r3","r2","r2","r3","r3","r2","2015-12-13 15:03:34.061094","2015-12-13 15:14:48.078121",1,"2015-12-13 15:06:19.089222",20,0,"true","false","true",52,0,6,"r3","r2",0,10,1
312,"ImarhomN","08027","h",17,"r4","","r1","r1","r2","r2","r2","r1","r2","r1","r1","r1","r1","r2","r1","2015-12-13 15:03:43.867678","2015-12-13 15:14:24.171038",1,"2015-12-13 15:06:05.736881",40,16,"true","false","false",52,0,4,"r2","r1",16,10,1
313,"Bottom girl ","08030","d",36,"r6","","r3","r1","r2","r2","r2","r1","r2","r2","r1","r2","r3","r3","r2","2015-12-13 15:03:46.699734","2015-12-13 15:15:56.125274",1,"2015-12-13 15:07:15.925189",40,28,"true","false","false",52,0,2,"r1","r4",28,10,1
314,"Engañar","08030","d",46,"r6","","r1","r2","r2","r3","r3","r3","r1","r1","r1","r2","r3","r3","r2","2015-12-13 15:04:14.861488","2015-12-13 15:24:01.665761",1,"2015-12-13 15:08:29.918018",60,36,"true","false","false",53,0,6,"r2","r4",36,10,1
315,"McFly","08030","h",39,"r5","","r3","r1","r2","r4","r4","r1","r1","r1","r3","r2","r3","r3","r2","2015-12-13 15:04:22.230153","2015-12-13 15:23:08.210112",1,"2015-12-13 15:07:59.485430",30,26,"true","false","false",53,0,5,"r2","r4",26,10,1
316,"Aribau","08036","d",44,"r6","","r1","r1","r1","r3","r3","r3","r2","r1","r2","r2","r3","r3","r2","2015-12-13 15:04:41.231521","2015-12-13 15:24:28.999260",1,"2015-12-13 15:08:39.786986",20,0,"true","false","false",53,0,2,"r1","r2",0,10,1
317,"Paras largas","08921","d",45,"r5","","r1","r1","r2","r2","r3","r1","r1","r1","r1","r2","r1","r3","r2","2015-12-13 15:10:09.281396","2015-12-13 15:26:29.950962",1,"2015-12-13 15:16:07.938338",50,28,"true","false","false",53,0,3,"r1","r4",28,10,1
318,"Yo","08921","h",49,"r2","","r1","r2","r2","r3","r3","r2","r2","r2","r2","r2","r1","r3","r2","2015-12-13 15:10:23.992378","2015-12-13 15:26:10.780688",1,"2015-12-13 15:15:04.393172",40,10,"true","false","false",53,0,1,"r1","r2",10,10,1
319,"I'm popover","08921","h",12,"r2","","r1","r1","r1","r2","r1","r1","r1","r2","r1","r2","r3","r3","r3","2015-12-13 15:12:11.485093","2015-12-13 15:28:21.372789",1,"2015-12-13 15:16:15.512674",40,14,"true","false","false",53,0,4,"r3","r4",14,10,1
320,"Rahman","07199","h",21,"r4","","r1","r1","r2","r2","r2","r1","r1","r1","r3","r2","r4","r3","r2","2015-12-13 15:28:34.250310","2015-12-13 15:39:55.146690",1,"2015-12-13 15:30:44.755789",40,20,"true","false","false",54,0,1,"r1","r4",20,10,1
321,"Aterrices","08035","h",29,"r6","","r1","r2","r2","r2","r3","r1","r1","r3","r2","r2","r3","r3","r2","2015-12-13 15:28:38.687660","2015-12-13 15:40:44.402219",1,"2015-12-13 15:30:07.050156",40,17,"true","false","false",54,0,3,"r1","r3",17,10,1
322,"BelAmi","08770","h",36,"r6","","r3","r1","r2","r2","r2","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 15:28:43.612952","2015-12-13 15:39:49.037347",1,"2015-12-13 15:30:00.702761",40,25,"true","false","false",54,0,5,"r1","r2",25,10,1
323,"Roi","08027","h",27,"r6","","r3","r1","r4","r3","r3","r1","r2","r2","r3","r2","r3","r3","r2","2015-12-13 15:29:02.479669","2015-12-13 15:40:41.859631",1,"2015-12-13 15:30:34.928031",40,22,"true","false","false",54,0,4,"r2","r4",22,10,1
324,"Orel","08003","h",38,"r6","","r1","r1","r4","r3","r3","r3","r2","r2","r2","r2","r1","r3","r2","2015-12-13 15:29:56.038136","2015-12-13 15:41:10.758990",1,"2015-12-13 15:32:00.495583",40,17,"true","false","false",54,0,6,"r1","r4",17,10,1
325,"Asia","08042","d",32,"r3","","r1","r2","r1","r2","r2","r2","r2","r2","r3","r2","r3","r3","r2","2015-12-13 15:30:20.238275","2015-12-13 15:41:20.525038",1,"2015-12-13 15:32:37.397784",40,18,"true","false","false",54,0,2,"r4","r2",18,10,1
